Thermoelectric Power (Closed-loop cooling) self-supplied surface-water withdrawals, saline, in Mgal/	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0.47	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, surface water, in Mgal/d	-	-	-	0	0	0.01	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	2.86	2.66	2.31	0.8	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	25.01	25.26	25.36	23.55	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	18.44	16.52	17.9	13.22	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	2.84	0.21	0.47	0.71	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, fresh, in Mgal/d	-	-	-	0.16	5.87	10.34	9.95	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	3.47	2.66	3.01	1.57	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	25.05	25.26	25.36	23.57	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0.09	0.07	0.07	-	-	-	0	0	0	0	-	-	-	21.06	16.52	21.28	16.58	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	2.84	0.21	0	0.71	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	9.64	7.42	7.26	4.8	-	-	-	0	0	2.29	3.75	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, saline, in Mgal/d	-	-	-	0	0	6.97	6.19	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0.04	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	4.18	3.98	2.23	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, total, in Mgal/d	-	-	-	0.16	5.87	17.31	16.14	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	3.47	2.66	3.01	1.57	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	25.05	25.26	25.36	23.57	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0.09	0.07	0.07	-	-	-	0	0	0	0	-	-	-	21.06	16.52	21.28	16.62	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	2.84	4.39	3.98	2.94	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	9.64	7.42	7.26	4.8	-	-	-	0	0	2.29	3.75	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0	-	-	-	0	0	0	0
Thermoelectric Power (Closed-loop cooling) deliveries from public supply, in Mgal/d	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.2	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.2	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.93	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals plus deliveries, in Mgal/	-	-	-	-	-	-	16.14	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	1.77	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	23.57	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.07	-	-	-	-	-	-	0	-	-	-	-	-	-	16.62	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	3.14	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	4.8	-	-	-	-	-	-	4.68	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Closed-loop cooling) consumptive use, fresh, in Mgal/d	-	-	-	-	-	-	6.96	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	1.24	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	16.49	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	11.6	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.64	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	3.36	-	-	-	-	-	-	3.28	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Closed-loop cooling) consumptive use, saline, in Mgal/d	-	-	-	-	-	-	0.87	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	1.56	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Closed-loop cooling) total consumptive use, in Mgal/d	-	-	-	-	-	-	7.83	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	1.24	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	16.49	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	11.63	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	2.2	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	3.36	-	-	-	-	-	-	3.28	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0
Thermoelectric Power (Closed-loop cooling) power generated, in gigawatt-hours	-	-	-	-	184.8	322.73	323.68	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	1766.46	1673.7	812.03	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	16124	14893.4	15618.74	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	212.4	2538.3	2257.11	-	-	-	-	0	0	0	-	-	-	-	13664.26	13079.5	12369.83	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	1279.52	1376.1	673.23	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	3716.49	3606	3406.72	-	-	-	-	1138.8	1133.53	5032.77	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	94.67	100.8	0
Thermoelectric Power (Closed-loop cooling) reclaimed wastewater, in Mgal/d	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.51	0.45	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0
Thermoelectric Power (Closed-loop cooling) number of facilities	-	-	-	-	-	3	2	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	2	2	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	2	2	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	1	1	-	-	-	-	-	0	0	-	-	-	-	-	1	1	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	2	2	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	1	1	-	-	-	-	-	2	2	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	1	0
Mining self-supplied groundwater withdrawals, fresh, in Mgal/d	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	1.11	0.54	0.06	0.04	0.05	0.04	0	0	0	0	0	0	0	0.02	0	0	0.29	0	0	0	0.95	0	0	0.21	0.04	0	0	0.18	0.46	0.63	0.86	0.46	1.39	0.45	0.14	0	0	0.01	0	0	0	0	0	0	0	0	0	0	16.96	0	0	0	0	0	0	5.18	0.66	0	0.18	0	0	0	0	0	0	0	0	0	0	0.01	0.75	0.74	0.91	0.77	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0.01	5.09	5.94	0.85	0	0	0	1.77	0.38	2.03	0.63	0.32	0.13	0.13	0	0	0	0	0	0	0	0.07	0.21	0.2	0.09	0.01	0.03	0.06	17.47	17.75	0	0	0	0	0	3.19	5.62	2.27	0.02	0	0	0	2.71	3.55	2.73	3.94	1.94	0.99	0.99	1.29	1.45	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0.12	0.17	0.14	0.15	0	0	0	0	0	0	0	0	0	0	0	0.36	0.02	0	0	0
Mining self-supplied groundwater withdrawals, saline, in Mgal/d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.19	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.45	0.76	2.4	0	0	0	0	0	0	0	0	0	0	1.12	1.15	1.15	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0	11.79	7.55	5.71	10.22	1.76	0.01	0	4.96	4.26	4.33	5.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	17.89	4.95	7.27	2.25	18.62	28.72	24.02	0	0	0	0.89	1.44	0.72	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0.35	0	0	0
Mining total self-supplied withdrawals, groundwater, in Mgal/d	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	1.11	0.54	0.06	0.24	0.24	0.08	0	0	0	0	0	0	0	0.02	0	0	0.29	0	0	0	0.95	0	0	0.29	0.49	0.76	2.4	0.18	0.46	0.63	0.86	0.46	1.39	0.45	0.14	0	0	1.13	1.15	1.15	1.16	0	0	0	0	0	0	0	16.96	0	0	0	0	0	0	5.18	0.66	0	0.18	0	0	0	0	0	0	0	0	0	0	0.09	0.75	0.74	0.93	0.77	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0.94	5.09	5.94	12.64	7.55	5.71	10.22	3.53	0.39	2.03	5.59	4.58	4.46	5.4	0	0	0	0	0	0	0	0.07	0.21	0.2	0.09	0.01	0.03	0.06	17.47	17.75	0	0	0.04	0	0	21.08	10.57	9.54	2.27	18.62	28.72	24.02	2.71	3.55	2.73	4.83	3.38	1.71	1.56	1.29	1.45	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0.12	0.17	0.14	0.15	0	0	0	0	0	0	0	0	0	0.28	0	0.36	0.37	0	0	0
Mining self-supplied surface-water withdrawals, fresh, in Mgal/d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0.17	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.8	0.73	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39	0.93	0.85	0.99	0.6	0.87	0.98	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59	2.63	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.09	0	0	0
Mining self-supplied surface-water withdrawals, saline, in Mgal/d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.19	42.14	100.24	88.68	52.76	64.88	107.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.32	50.45	42.75	88.11	75.43	139.76	107
Mining total self-supplied withdrawals, surface water, in Mgal/d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0.17	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.8	0.73	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39	0.93	0.85	0.99	0.6	0.87	0.98	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97	2.63	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.19	42.14	100.24	88.68	52.76	64.88	107.35	0	0	0	0.03	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.32	50.45	42.75	103.2	75.43	139.76	107
Mining total self-supplied withdrawals, fresh, in Mgal/d	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	1.11	0.54	0.23	0.04	0.05	0.05	0	0	0	0	0	0	0	0.02	0	0	0.29	0	0	0	0.95	0	0	0.61	0.84	0.73	0.81	0.18	0.46	0.63	0.86	0.46	1.39	0.45	0.14	0	0	0.01	0	0	0	1.39	0.93	0.85	0.99	0.6	0.87	0.98	16.96	0	0	0	0	0	0	5.18	0.66	0	1.1	0	0	0	0	0	0	0	0	0	0	0.79	0.75	0.74	0.91	0.77	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	2.6	7.72	5.94	0.92	0	0	0	1.77	0.38	2.03	0.63	0.32	0.13	0.13	0	0	0	0	0	0	0	0.07	0.21	0.2	0.09	0.01	0.03	0.06	17.47	17.75	0	0	0	0	0	3.19	5.62	2.27	0.02	0	0	0	2.71	3.55	2.73	3.97	1.95	0.99	0.99	1.29	1.45	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0.12	0.17	0.14	0.15	0	0	0	0	0	0	0	0	0	0	0	0.36	15.11	0	0	0
Mining total self-supplied withdrawals, saline, in Mgal/d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.19	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.45	0.76	2.4	0	0	0	0	0	0	0	0	0	0	1.12	1.15	1.15	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31	0	0	11.79	7.55	5.71	10.22	1.76	0.01	0	4.96	4.26	4.33	5.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	74.08	47.09	107.51	90.93	71.38	93.6	131.37	0	0	0	0.89	1.44	0.72	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.6	50.45	42.75	88.46	75.43	139.76	107
Mining total self-supplied withdrawals, in Mgal/d	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	1.11	0.54	0.23	0.24	0.24	0.09	0	0	0	0	0	0	0	0.02	0	0	0.29	0	0	0	0.95	0	0	0.69	1.29	1.49	3.21	0.18	0.46	0.63	0.86	0.46	1.39	0.45	0.14	0	0	1.13	1.15	1.15	1.16	1.39	0.93	0.85	0.99	0.6	0.87	0.98	16.96	0	0	0	0	0	0	5.18	0.66	0	1.1	0	0	0	0	0	0	0	0	0	0	0.87	0.75	0.74	0.93	0.77	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	7.91	7.72	5.94	12.71	7.55	5.71	10.22	3.53	0.39	2.03	5.59	4.58	4.46	5.4	0	0	0	0	0	0	0	0.07	0.21	0.2	0.09	0.01	0.03	0.06	17.47	17.75	0	0	0.04	0	0	77.27	52.71	109.78	90.95	71.38	93.6	131.37	2.71	3.55	2.73	4.86	3.39	1.71	1.56	1.29	1.45	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0.12	0.17	0.14	0.15	0	0	0	0	0	0	0	0	0	47.6	50.45	43.11	103.57	75.43	139.76	107
Mining consumptive use, fresh, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0.6	0.76	0.36	-	-	-	-	0	0	0	-	-	-	-	0.01	0	0	-	-	-	-	0.71	0	0	-	-	-	-	0.14	0.23	0.32	-	-	-	-	0.1	0	0	-	-	-	-	1.39	0.93	0.84	-	-	-	-	0.01	0	0	-	-	-	-	3.88	0.49	0	-	-	-	-	0	0	0	-	-	-	-	0.59	0.56	0.56	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0.05	0	0	-	-	-	-	1.94	5.76	4.46	-	-	-	-	1.33	0.28	1.46	-	-	-	-	0	0	0	-	-	-	-	0.05	0.15	0.14	-	-	-	-	0.02	0.02	0	-	-	-	-	2.39	4.21	1.71	-	-	-	-	1.72	2.24	1.72	-	-	-	-	0.01	0.01	0	-	-	-	-	0	0	0	-	-	-	-	0	0.09	0.13	-	-	-	-	0	0	0	-	-	-	-	0	0	0.25	-	-	-	-
Mining consumptive use, saline, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0.08	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	3.98	0	0	-	-	-	-	1.76	0.01	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	71.19	45.21	92.45	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	45.74	48.43	41.04	-	-	-	-
Mining total consumptive use, in Mgal/d	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0.6	0.76	0.36	-	-	-	-	0	0	0	-	-	-	-	0.01	0	0	-	-	-	-	0.71	0	0	-	-	-	-	0.14	0.23	0.32	-	-	-	-	0.1	0	0	-	-	-	-	1.39	0.93	0.84	-	-	-	-	0.01	0	0	-	-	-	-	3.88	0.49	0	-	-	-	-	0	0	0	-	-	-	-	0.67	0.56	0.56	-	-	-	-	0	0	0	-	-	-	-	0	0	0	-	-	-	-	0.05	0	0	-	-	-	-	5.92	5.76	4.46	-	-	-	-	3.09	0.29	1.46	-	-	-	-	0	0	0	-	-	-	-	0.05	0.15	0.14	-	-	-	-	0.02	0.02	0	-	-	-	-	73.58	49.42	94.16	-	-	-	-	1.72	2.24	1.72	-	-	-	-	0.01	0.01	0	-	-	-	-	0	0	0	-	-	-	-	0	0.09	0.13	-	-	-	-	0	0	0	-	-	-	-	45.74	48.43	41.29	-	-	-	-
Mining reclaimed wastewater, in Mgal/d	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-	-	-	0	-	-	0	-
Livestock self-supplied groundwater withdrawals, fresh, in Mgal/d	-	-	-	1.19	1.75	1.92	1.85	-	-	-	0.53	0.55	0.46	0.41	-	-	-	0.57	0.49	0.37	0.33	-	-	-	0.03	0.03	0.03	0.04	-	-	-	0	0	0	0	-	-	-	0.07	0.05	0.03	0.02	-	-	-	0.04	0.05	0.03	0.04	-	-	-	0.01	0.01	0.01	0.01	-	-	-	0.03	0.02	0.02	0.03	-	-	-	0	0	0	0	-	-	-	0.13	0.17	0.14	0.19	-	-	-	0.13	0.13	0.13	0.14	-	-	-	0.02	0.01	0.01	0.01	-	-	-	0.9	1.22	0.94	0.95	-	-	-	0.16	0.1	0.12	0.1	-	-	-	0.05	0.06	0.07	0.06	-	-	-	0.39	0.29	0.32	0.34	-	-	-	0.02	0.01	0.01	0.01	-	-	-	0.03	0.02	0.02	0.02	-	-	-	0.81	0.81	0.93	0.88	-	-	-	0.42	0.42	0.37	0.36	-	-	-	0.21	0.18	0.17	0.11	-	-	-	0.14	0.16	0.14	0.14	-	-	-	0.01	0.01	0.01	0.01	-	-	-	1.21	1.18	1.09	1.04	-	-	-	0.04	0.03	0.04	0.04	-	-	-	0.01	0.01	0.01	0.01	-	-	-	0.08	0.08	0.1	0.06	-	-	-	0.42	0.34	0.28	0.26
